trip_id,client_type,budget_total,destination,saison,duree_jours,type_hebergement,prix_vol,meteo_prevue,activite_principale,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client
1331,solo,7994.72,rome,automne,12,appartement,1322.97,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.
1332,solo,5409.66,new york,été,11,hôtel,932.19,nuageux,culture,3,bagages,0,1,séjour mitigé.
1333,famille,10570.03,tokyo,été,6,villa,1128.67,nuageux,gastronomie,5,aucun,0,1,"parfait, rien à redire."
1334,solo,12123.15,paris,automne,14,hôtel,1037.57,variable,culture,3,météo,0,1,peut mieux faire sur la logistique.
1335,senior,10836.57,lisbonne,automne,3,,815.64,pluie,business,1,annulation,1,1,déçu par l'organisation.
1336,business,,tokyo,automne,12,resort,1165.61,pluie,culture,2,aucun,0,1,je ne recommande pas.
1337,couple,9972.98,sydney,hiver,21,resort,1006.65,pluie,gastronomie,4,aucun,0,1,très bon rapport qualité-prix.
1338,couple,7238.5,tokyo,été,3,resort,862.72,ensoleillé,gastronomie,4,aucun,0,1,une expérience inoubliable.
1339,couple,1939.0,lisbonne,automne,9,villa,721.59,nuageux,culture,1,retard_vol,1,0,je ne recommande pas.
1340,famille,9637.79,bali,printemps,10,appartement,698.9,ensoleillé,randonnée,1,annulation,1,1,de nombreux problèmes rencontrés.
1341,senior,7513.5,tokyo,hiver,8,resort,1018.46,variable,culture,3,aucun,0,1,"quelques imprévus, globalement bien."
1342,solo,17386.37,dubaï,automne,2,villa,1095.19,nuageux,randonnée,3,aucun,0,1,séjour correct mais perfectible.
1343,couple,12802.63,bali,été,12,appartement,883.42,nuageux,culture,3,retard_vol,1,1,séjour correct mais perfectible.
1344,business,9792.78,bali,été,11,hôtel,1292.4,ensoleillé,plage,5,aucun,1,1,une expérience inoubliable.
1345,famille,7929.15,lisbonne,automne,14,villa,1100.43,ensoleillé,plage,1,retard_vol,1,1,à éviter.
1346,couple,7584.46,new york,été,10,resort,1272.61,pluie,,4,bagages,0,1,très bon rapport qualité-prix.
1347,business,2875.12,dubaï,printemps,21,hôtel,1068.98,ensoleillé,business,3,annulation,0,0,séjour mitigé.
1349,senior,3404.1,sydney,printemps,11,hôtel,1148.58,pluie,business,4,retard_vol,0,1,"parfait, rien à redire."
1350,business,6731.51,lisbonne,hiver,3,resort,779.6,nuageux,gastronomie,1,annulation,1,1,de nombreux problèmes rencontrés.
1351,solo,,new york,automne,7,villa,1262.57,nuageux,randonnée,4,aucun,0,0,"très satisfait, je recommande."
1352,business,4728.21,bali,automne,16,hôtel,,nuageux,plage,2,aucun,0,1,de nombreux problèmes rencontrés.
1353,senior,5925.13,paris,printemps,3,villa,1364.09,variable,gastronomie,4,retard_vol,0,1,une expérience inoubliable.
1354,business,6054.97,new york,printemps,3,villa,1027.29,ensoleillé,plage,3,aucun,0,1,séjour correct mais perfectible.
1355,senior,4254.61,sydney,automne,10,,1402.76,pluie,business,1,bagages,0,1,à éviter.
1356,business,5546.33,tokyo,hiver,17,villa,817.14,variable,plage,4,retard_vol,1,1,une expérience inoubliable.
1357,senior,13878.19,rome,été,10,villa,936.36,pluie,plage,4,bagages,0,1,"très satisfait, je recommande."
1358,famille,9595.09,bali,été,8,villa,1220.09,,plage,3,météo,1,1,séjour mitigé.
1359,business,4663.75,new york,été,3,resort,1431.69,pluie,plage,2,météo,1,1,déçu par l'organisation.
1360,solo,6648.29,sydney,hiver,12,hôtel,1564.65,nuageux,plage,1,annulation,1,1,je ne recommande pas.
1361,solo,6809.78,rome,été,13,appartement,1129.09,nuageux,culture,5,météo,0,1,excellent séjour.
1362,business,3826.07,new york,printemps,3,appartement,,nuageux,randonnée,1,retard_vol,0,0,déçu par l'organisation.
1363,senior,3821.33,dubaï,été,16,hôtel,1040.37,ensoleillé,,5,retard_vol,1,1,excellent séjour.
1364,senior,11000.45,lisbonne,hiver,14,appartement,1412.47,ensoleillé,business,3,bagages,0,1,séjour mitigé.
1365,couple,5230.59,rome,été,16,hôtel,,nuageux,culture,4,annulation,1,1,une expérience inoubliable.
1366,business,2507.99,lisbonne,été,13,villa,1230.61,ensoleillé,culture,5,aucun,0,0,très bon rapport qualité-prix.
1367,business,6749.97,new york,printemps,13,resort,490.43,nuageux,randonnée,5,météo,0,1,très bon rapport qualité-prix.
1368,couple,,dubaï,hiver,13,hôtel,817.41,pluie,plage,1,retard_vol,1,1,à éviter.
1370,famille,6759.63,new york,printemps,3,resort,766.27,ensoleillé,business,1,météo,1,1,déçu par l'organisation.
1371,business,10425.43,new york,hiver,3,resort,1232.42,pluie,,5,météo,0,1,une expérience inoubliable.
1372,solo,8744.26,bali,automne,6,hôtel,1360.93,nuageux,randonnée,3,aucun,0,1,séjour mitigé.
1373,senior,,tokyo,printemps,9,resort,983.65,ensoleillé,gastronomie,5,retard_vol,0,1,excellent séjour.
1374,solo,,new york,automne,12,hôtel,,ensoleillé,business,1,aucun,0,1,déçu par l'organisation.
1375,senior,,new york,automne,12,appartement,990.92,ensoleillé,culture,2,retard_vol,0,1,à éviter.
1376,solo,18219.55,paris,hiver,15,appartement,859.16,ensoleillé,culture,4,aucun,0,1,très bon rapport qualité-prix.
1377,business,9982.4,tokyo,été,16,resort,1090.87,ensoleillé,business,5,retard_vol,0,1,"très satisfait, je recommande."
1378,famille,7581.83,rome,automne,6,,1145.36,nuageux,culture,1,aucun,0,1,déçu par l'organisation.
1379,solo,10852.07,lisbonne,été,11,hôtel,,nuageux,culture,1,bagages,0,1,de nombreux problèmes rencontrés.
1380,business,4668.04,lisbonne,printemps,6,hôtel,1566.73,ensoleillé,plage,5,aucun,0,1,excellent séjour.
1381,senior,7358.41,bali,printemps,9,hôtel,925.2,ensoleillé,plage,1,retard_vol,1,1,très mauvaise expérience.
1382,senior,4311.07,rome,hiver,12,villa,1490.9,ensoleillé,business,4,météo,1,1,"très satisfait, je recommande."
1383,famille,8529.47,rome,été,3,villa,838.95,pluie,culture,1,météo,1,1,déçu par l'organisation.
1384,solo,4294.2,new york,automne,21,villa,1137.5,ensoleillé,gastronomie,5,météo,1,1,très bon rapport qualité-prix.
1386,famille,8591.95,new york,hiver,7,appartement,1421.2,ensoleillé,plage,5,bagages,0,1,très bon rapport qualité-prix.
1387,business,6368.47,paris,été,20,resort,,ensoleillé,business,1,météo,1,1,à éviter.
1390,senior,2295.93,lisbonne,hiver,7,villa,973.3,ensoleillé,culture,1,retard_vol,0,0,très mauvaise expérience.
1391,business,3362.09,new york,automne,18,villa,1283.07,ensoleillé,randonnée,2,aucun,0,0,très mauvaise expérience.
1392,business,8595.78,new york,automne,9,appartement,1617.15,variable,plage,2,annulation,0,1,de nombreux problèmes rencontrés.
1393,famille,7807.2,bali,hiver,11,villa,1244.42,pluie,culture,4,retard_vol,0,1,"très satisfait, je recommande."
1394,couple,11221.34,lisbonne,hiver,16,villa,1269.78,pluie,plage,4,retard_vol,0,1,très bon rapport qualité-prix.
1395,business,9960.8,bali,automne,13,resort,1298.14,variable,plage,1,aucun,0,1,déçu par l'organisation.
1396,senior,11248.06,sydney,hiver,10,villa,726.46,ensoleillé,culture,1,météo,1,1,très mauvaise expérience.
1397,famille,9378.27,lisbonne,été,15,hôtel,1241.34,variable,randonnée,5,aucun,0,1,une expérience inoubliable.
1398,solo,7769.85,new york,automne,21,villa,845.51,ensoleillé,gastronomie,2,annulation,0,1,très mauvaise expérience.
1399,business,11358.78,lisbonne,été,11,villa,959.91,pluie,plage,5,aucun,0,1,"parfait, rien à redire."
1400,famille,10632.91,bali,printemps,10,hôtel,1697.4,nuageux,business,2,annulation,1,1,très mauvaise expérience.
1401,solo,8441.17,new york,printemps,11,appartement,,nuageux,randonnée,2,annulation,1,1,à éviter.
1402,senior,12051.5,paris,hiver,16,hôtel,919.63,variable,plage,2,annulation,1,1,très mauvaise expérience.
1404,couple,5752.27,rome,printemps,9,villa,864.02,variable,plage,4,météo,1,1,"très satisfait, je recommande."
1405,senior,5690.44,paris,hiver,3,appartement,998.09,nuageux,randonnée,3,météo,1,1,"quelques imprévus, globalement bien."
1407,senior,13263.01,bali,automne,7,hôtel,1129.46,variable,plage,1,bagages,0,1,de nombreux problèmes rencontrés.
1408,couple,1073.98,new york,hiver,10,resort,699.49,ensoleillé,,3,météo,1,0,"quelques imprévus, globalement bien."
1409,business,12616.65,tokyo,automne,19,appartement,1263.79,variable,business,3,bagages,0,1,séjour mitigé.
1410,solo,2198.39,bali,été,13,hôtel,1011.75,pluie,plage,5,aucun,0,0,excellent séjour.
1411,couple,2320.34,lisbonne,automne,5,appartement,1530.68,pluie,plage,3,météo,1,0,séjour mitigé.
1412,senior,5978.89,lisbonne,automne,6,resort,955.54,ensoleillé,business,1,aucun,0,1,très mauvaise expérience.
1413,couple,5640.36,rome,automne,17,appartement,1399.73,nuageux,business,4,annulation,1,1,très bon rapport qualité-prix.
1415,couple,9545.61,new york,hiver,10,,889.95,nuageux,plage,5,météo,1,1,"très satisfait, je recommande."
1416,business,9664.71,dubaï,automne,8,resort,1066.22,ensoleillé,gastronomie,1,annulation,1,1,à éviter.
1417,senior,11176.0,bali,été,16,villa,1222.15,ensoleillé,plage,3,retard_vol,1,1,peut mieux faire sur la logistique.
1418,senior,5175.44,dubaï,été,5,appartement,888.23,variable,plage,4,aucun,0,1,"parfait, rien à redire."
1419,couple,6764.32,rome,automne,12,resort,1190.44,ensoleillé,,3,aucun,0,1,séjour correct mais perfectible.
1420,solo,6801.26,bali,automne,21,appartement,1057.72,,culture,2,retard_vol,0,1,très mauvaise expérience.
1421,famille,13733.37,dubaï,été,11,appartement,1052.32,variable,randonnée,1,météo,1,1,de nombreux problèmes rencontrés.
1423,senior,3063.69,sydney,printemps,12,appartement,1137.1,ensoleillé,randonnée,3,retard_vol,1,0,"quelques imprévus, globalement bien."
1424,business,6946.35,paris,printemps,8,hôtel,1161.92,pluie,randonnée,5,météo,0,1,excellent séjour.
1425,business,2544.81,rome,printemps,3,resort,957.51,ensoleillé,culture,4,retard_vol,1,0,"parfait, rien à redire."
1426,solo,5881.94,paris,printemps,13,appartement,,pluie,business,2,météo,1,1,je ne recommande pas.
1427,senior,6415.41,rome,hiver,15,appartement,1086.22,pluie,randonnée,2,aucun,0,1,je ne recommande pas.
1428,solo,4270.89,paris,hiver,8,,1106.0,pluie,culture,3,aucun,0,1,dans l'ensemble satisfaisant.
1430,solo,9457.95,new york,printemps,5,,1204.82,pluie,plage,5,aucun,0,1,"très satisfait, je recommande."
1431,famille,5970.9,new york,automne,9,villa,631.64,pluie,culture,4,météo,1,1,une expérience inoubliable.
1432,couple,5095.81,tokyo,été,7,villa,922.24,ensoleillé,plage,5,bagages,0,1,excellent séjour.
1433,famille,6255.3,paris,hiver,5,villa,1042.98,pluie,gastronomie,2,annulation,0,1,à éviter.
1434,solo,6894.0,new york,hiver,19,hôtel,888.56,variable,gastronomie,4,météo,0,1,"très satisfait, je recommande."
1436,couple,8785.91,lisbonne,automne,13,hôtel,,nuageux,plage,5,retard_vol,1,1,excellent séjour.
1437,solo,5104.66,paris,printemps,14,villa,1165.37,ensoleillé,randonnée,2,annulation,1,1,de nombreux problèmes rencontrés.
1438,senior,12013.03,new york,été,14,appartement,,ensoleillé,,1,météo,1,1,je ne recommande pas.
1439,business,9308.31,lisbonne,automne,8,resort,1113.77,ensoleillé,culture,2,aucun,1,1,très mauvaise expérience.
1440,solo,11644.05,new york,automne,11,villa,792.31,,gastronomie,4,météo,1,1,très bon rapport qualité-prix.
1441,couple,2845.61,new york,printemps,9,hôtel,1072.49,variable,,5,aucun,0,0,une expérience inoubliable.
1442,senior,5425.83,dubaï,hiver,12,appartement,866.88,ensoleillé,,5,météo,1,1,"très satisfait, je recommande."
1443,couple,1911.92,rome,hiver,12,villa,1043.66,variable,plage,1,bagages,0,0,à éviter.
1444,couple,4079.26,dubaï,hiver,8,hôtel,431.94,ensoleillé,culture,3,bagages,0,1,séjour correct mais perfectible.
1445,senior,11974.99,lisbonne,hiver,3,appartement,815.7,ensoleillé,culture,2,aucun,0,1,de nombreux problèmes rencontrés.
1446,solo,12924.54,lisbonne,été,11,villa,1510.33,nuageux,gastronomie,2,météo,1,1,de nombreux problèmes rencontrés.
1447,business,2292.43,tokyo,automne,9,hôtel,1340.55,ensoleillé,randonnée,5,météo,0,0,"parfait, rien à redire."
1448,business,5075.31,bali,été,3,appartement,1471.5,variable,plage,5,météo,1,1,"très satisfait, je recommande."
1449,business,6616.63,dubaï,été,12,resort,1489.91,variable,plage,1,retard_vol,1,1,à éviter.
1450,couple,41000.0,new york,printemps,15,appartement,1298.36,variable,gastronomie,1,aucun,0,1,de nombreux problèmes rencontrés.
1453,couple,,rome,automne,7,villa,1425.33,ensoleillé,culture,3,retard_vol,1,1,peut mieux faire sur la logistique.
1454,senior,500.0,tokyo,automne,4,hôtel,,variable,culture,4,retard_vol,1,0,"parfait, rien à redire."
1455,couple,5121.62,rome,printemps,11,resort,1786.4,nuageux,plage,4,retard_vol,1,1,très bon rapport qualité-prix.
1457,business,8600.8,paris,printemps,6,villa,1646.74,ensoleillé,randonnée,4,aucun,0,1,excellent séjour.
1458,business,6352.31,lisbonne,printemps,9,appartement,1075.98,ensoleillé,culture,5,retard_vol,0,1,une expérience inoubliable.
1459,solo,5448.54,paris,automne,3,hôtel,1476.06,ensoleillé,gastronomie,5,aucun,0,1,une expérience inoubliable.
1460,solo,10331.0,paris,printemps,15,hôtel,1572.71,variable,culture,4,annulation,1,1,"très satisfait, je recommande."
1461,senior,8074.52,tokyo,automne,6,villa,843.85,variable,business,3,météo,1,1,dans l'ensemble satisfaisant.
1462,business,4313.93,rome,été,10,appartement,988.02,variable,culture,1,météo,1,1,de nombreux problèmes rencontrés.
1463,senior,7076.17,lisbonne,hiver,3,villa,841.16,ensoleillé,business,5,aucun,1,1,excellent séjour.
1464,senior,8469.7,lisbonne,printemps,7,appartement,,pluie,culture,5,bagages,0,1,excellent séjour.
1465,business,13855.37,tokyo,été,9,villa,1296.77,ensoleillé,business,3,aucun,0,1,séjour mitigé.
1466,couple,10096.03,tokyo,été,10,hôtel,1065.3,nuageux,business,4,aucun,0,1,"très satisfait, je recommande."
1467,solo,,bali,printemps,12,hôtel,1132.03,ensoleillé,culture,3,aucun,0,1,peut mieux faire sur la logistique.
1468,famille,4460.81,paris,printemps,17,villa,1267.07,ensoleillé,culture,3,retard_vol,1,1,séjour mitigé.
1469,business,4809.45,bali,été,14,villa,620.22,pluie,business,4,bagages,0,1,très bon rapport qualité-prix.
1470,senior,5974.48,rome,hiver,15,resort,1462.85,ensoleillé,gastronomie,2,météo,0,1,je ne recommande pas.
1471,solo,6344.83,paris,automne,17,resort,1024.44,nuageux,,5,bagages,0,1,très bon rapport qualité-prix.
1472,solo,2857.63,new york,hiver,13,appartement,1260.68,pluie,gastronomie,5,météo,1,0,"très satisfait, je recommande."
1473,famille,12030.78,paris,hiver,10,,,ensoleillé,business,4,retard_vol,1,1,très bon rapport qualité-prix.
1474,senior,10487.44,paris,été,15,hôtel,1485.37,variable,gastronomie,4,aucun,0,1,"très satisfait, je recommande."
1475,famille,5690.9,new york,été,15,villa,1089.9,nuageux,business,1,météo,0,1,déçu par l'organisation.
1476,famille,9512.66,tokyo,été,13,resort,548.87,variable,culture,4,retard_vol,1,1,une expérience inoubliable.
1477,couple,7823.18,rome,printemps,3,,1133.31,pluie,business,1,aucun,0,1,très mauvaise expérience.
1478,famille,9827.79,paris,automne,6,hôtel,1171.79,pluie,plage,1,météo,0,1,à éviter.
1479,solo,1501.07,rome,été,9,hôtel,,pluie,culture,2,annulation,1,0,à éviter.
1480,solo,6336.4,rome,été,14,appartement,1157.53,variable,culture,1,bagages,0,1,déçu par l'organisation.
1481,couple,6689.87,sydney,printemps,10,resort,1021.25,pluie,business,4,météo,0,1,une expérience inoubliable.
1482,famille,9439.77,lisbonne,hiver,16,appartement,758.14,ensoleillé,business,2,retard_vol,1,1,très mauvaise expérience.
1483,famille,,tokyo,été,16,hôtel,1297.96,ensoleillé,culture,2,annulation,1,1,très mauvaise expérience.
1485,famille,2560.42,dubaï,été,16,villa,1009.09,ensoleillé,plage,2,bagages,0,0,déçu par l'organisation.
1486,business,6677.73,new york,hiver,5,villa,994.03,ensoleillé,business,4,météo,1,1,une expérience inoubliable.
1487,couple,7181.71,rome,automne,12,hôtel,1449.11,ensoleillé,plage,3,annulation,0,1,dans l'ensemble satisfaisant.
1488,couple,13716.24,paris,été,7,resort,1107.03,pluie,culture,2,aucun,0,1,déçu par l'organisation.
1489,solo,9274.8,tokyo,automne,3,appartement,1139.2,ensoleillé,culture,1,aucun,1,1,déçu par l'organisation.
1490,solo,7252.89,new york,été,8,appartement,999.91,pluie,gastronomie,3,retard_vol,1,1,peut mieux faire sur la logistique.
1491,famille,6793.33,rome,hiver,17,resort,1242.05,variable,plage,3,retard_vol,0,1,"quelques imprévus, globalement bien."
1492,famille,11378.28,bali,automne,12,hôtel,1479.62,variable,plage,1,annulation,0,1,à éviter.
1493,senior,4543.49,bali,été,20,appartement,1291.63,ensoleillé,business,4,bagages,0,1,très bon rapport qualité-prix.
1494,famille,6358.1,rome,automne,11,resort,1302.08,pluie,gastronomie,1,aucun,0,1,je ne recommande pas.
1495,solo,2529.93,tokyo,printemps,21,,1280.47,pluie,plage,2,météo,1,0,à éviter.
1497,couple,8507.34,new york,automne,10,resort,,pluie,plage,1,aucun,0,1,à éviter.
1498,solo,4069.85,rome,été,4,appartement,1063.06,ensoleillé,business,2,météo,1,1,je ne recommande pas.
1499,business,6462.29,paris,printemps,15,appartement,923.47,variable,randonnée,1,annulation,1,1,je ne recommande pas.
1500,senior,8979.93,sydney,été,7,resort,832.7,ensoleillé,plage,1,annulation,1,1,déçu par l'organisation.
