trip_id,client_type,destination,saison,type_hebergement,activite_principale,duree_jours,budget_total,prix_vol,meteo_prevue,temperature_moyenne_saison,pluie_moyenne_mm,jours_pluie_moyen,vent_max_moyen_kmh,nb_jours_observes,latitude,longitude,source,periode_reference,pm10_moyen,pm2_5_moyen,european_aqi_moyen,uv_index_moyen,heures_observees_air,source_air_quality,periode_reference_air_quality,satisfaction_client,imprevus,reorganisation_necessaire,respect_budget,retour_client
740,couple,bali,été,hôtel,business,7,5457.78,1547.95,ensoleillé,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
741,famille,paris,hiver,hôtel,gastronomie,7,4843.48,348.69,variable,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,retard_vol,0,1,séjour décevant.
742,famille,dubaï,printemps,villa,gastronomie,20,14793.72,701.09,ensoleillé,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,retard_vol,1,1,très bon séjour.
743,senior,new york,printemps,villa,business,17,10707.19,809.2,nuageux,12.04,4.75,36,17.46,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
744,famille,paris,printemps,hôtel,plage,6,7835.55,437.78,variable,12.44,1.18,26,14.07,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.06,12.04,38.85,0.97,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
745,solo,sydney,printemps,villa,culture,16,8447.52,1300.56,variable,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,retard_vol,1,1,séjour correct mais perfectible.
746,couple,sydney,été,hôtel,business,5,9122.81,2077.86,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
747,couple,paris,été,hôtel,gastronomie,11,5543.46,433.24,variable,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
748,couple,rome,hiver,hôtel,randonnée,3,3709.59,451.76,ensoleillé,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
749,business,lisbonne,hiver,hôtel,culture,15,4357.3,370.06,pluie,12.63,2.92,26,17.53,90,38.72509,-9.1498,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,19.66,13.91,36.49,0.38,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,retard_vol,1,1,séjour décevant.
750,business,new york,automne,hôtel,business,6,6655.08,936.33,ensoleillé,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
751,couple,tokyo,printemps,hôtel,randonnée,7,8426.15,938.79,nuageux,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
752,couple,bali,hiver,hôtel,gastronomie,6,7238.34,1180.17,ensoleillé,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
753,famille,new york,printemps,appartement,plage,6,8268.62,851.24,ensoleillé,12.04,4.75,36,17.46,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.88,11.05,41.24,1.07,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
754,couple,paris,automne,appartement,randonnée,4,4889.27,370.49,nuageux,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
755,business,tokyo,été,appartement,culture,13,7570.27,1317.06,variable,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
756,famille,dubaï,automne,hôtel,gastronomie,19,10490.01,750.65,nuageux,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
757,couple,new york,été,appartement,plage,8,7063.0,1020.13,nuageux,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
758,senior,bali,printemps,hôtel,randonnée,17,7689.28,1474.77,nuageux,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
759,famille,lisbonne,printemps,appartement,plage,13,4478.7,408.9,ensoleillé,15.64,3.53,41,19.08,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.2,9.48,34.11,1.3,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,retard_vol,0,1,séjour correct mais perfectible.
760,couple,dubaï,hiver,resort,culture,7,8265.13,1028.35,ensoleillé,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,4,aucun,0,1,très bon séjour.
761,business,paris,été,hôtel,business,4,7054.67,416.71,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
762,famille,lisbonne,été,hôtel,plage,17,4845.47,525.8,ensoleillé,23.39,0.06,1,17.22,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
763,famille,rome,hiver,appartement,randonnée,3,3029.78,391.19,variable,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
764,famille,sydney,automne,villa,business,11,10283.37,1627.78,ensoleillé,19.17,1.74,22,21.07,91,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
765,senior,bali,printemps,appartement,business,3,3449.21,1004.21,nuageux,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
766,famille,dubaï,hiver,villa,culture,17,11069.34,757.44,variable,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
767,famille,tokyo,printemps,villa,culture,21,11743.69,1000.02,variable,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
768,famille,new york,automne,hôtel,business,9,5664.78,919.16,ensoleillé,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
769,famille,new york,automne,appartement,randonnée,8,7012.7,814.08,variable,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,aucun,0,1,séjour décevant.
770,solo,rome,été,hôtel,business,13,3030.87,455.56,ensoleillé,27.22,1.32,16,14.95,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,15.45,9.67,40.74,2.01,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
771,famille,new york,automne,resort,business,12,13041.96,808.45,nuageux,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
772,solo,tokyo,automne,hôtel,randonnée,10,7895.3,1341.36,pluie,18.79,4.52,34,12.27,91,35.6895,139.69171,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,28.46,27.24,54.08,0.85,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
773,solo,dubaï,automne,villa,plage,9,7812.1,758.88,ensoleillé,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,4,aucun,0,1,très bon séjour.
774,business,new york,automne,appartement,gastronomie,6,6248.95,652.81,variable,13.97,3.07,25,15.38,91,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,11.7,11.28,42.27,0.76,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,retard_vol,1,1,séjour correct mais perfectible.
775,famille,dubaï,printemps,hôtel,culture,7,8932.62,838.02,nuageux,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
776,senior,dubaï,été,hôtel,business,14,6473.22,693.45,nuageux,35.27,0.0,0,22.79,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,128.17,54.13,71.91,2.19,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,météo,0,1,séjour décevant.
777,solo,new york,été,resort,plage,16,6137.68,1137.21,pluie,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
778,famille,bali,été,appartement,randonnée,17,4738.36,1492.12,ensoleillé,25.53,3.21,49,18.92,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,13.38,9.86,30.22,1.86,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,aucun,0,1,séjour décevant.
779,business,rome,hiver,villa,culture,12,6997.79,499.92,ensoleillé,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
780,senior,lisbonne,été,hôtel,plage,17,3286.23,597.97,ensoleillé,23.39,0.06,1,17.22,92,38.72509,-9.1498,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,19.54,10.92,32.89,2.16,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
781,couple,dubaï,automne,resort,culture,14,10003.66,595.59,variable,29.44,0.0,0,20.09,91,25.07725,55.30927,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,80.53,41.8,60.89,1.56,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,5,aucun,0,1,excellent séjour.
782,senior,rome,printemps,resort,randonnée,9,5680.32,499.47,nuageux,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
783,couple,bali,automne,hôtel,plage,9,8690.09,1410.73,variable,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
784,solo,tokyo,printemps,resort,randonnée,12,7854.74,928.41,ensoleillé,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
785,senior,rome,hiver,hôtel,culture,8,4466.31,389.59,nuageux,9.23,2.57,28,13.79,90,41.89193,12.51133,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.56,17.01,40.29,0.27,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
786,couple,dubaï,hiver,hôtel,business,17,6341.88,663.81,variable,20.21,0.09,2,19.57,90,25.07725,55.30927,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,59.55,32.47,55.0,1.03,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
787,business,tokyo,été,hôtel,plage,6,7331.7,1311.42,nuageux,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
788,couple,paris,été,villa,gastronomie,4,6594.66,308.15,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
789,business,rome,printemps,hôtel,randonnée,12,4547.44,494.66,ensoleillé,15.22,3.55,32,13.85,92,41.89193,12.51133,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,15.93,11.65,37.47,1.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
790,solo,tokyo,été,hôtel,culture,4,2389.08,924.9,variable,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,2,bagages,0,0,séjour décevant.
791,famille,sydney,printemps,appartement,culture,6,6016.74,1602.64,pluie,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,annulation,1,1,séjour correct mais perfectible.
792,couple,dubaï,printemps,villa,business,10,13335.51,764.73,nuageux,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
793,couple,sydney,automne,resort,randonnée,3,11081.19,1747.67,nuageux,19.17,1.74,22,21.07,91,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,10.98,9.17,34.45,1.63,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
794,famille,paris,été,hôtel,randonnée,7,5484.65,462.72,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
795,famille,tokyo,été,appartement,randonnée,13,7795.08,1171.03,ensoleillé,27.71,2.91,31,13.49,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,24.0,22.42,51.6,1.83,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
796,couple,paris,été,hôtel,culture,10,2965.31,353.63,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,météo,1,1,séjour correct mais perfectible.
797,famille,paris,automne,appartement,gastronomie,20,5207.92,365.05,ensoleillé,12.33,2.12,33,16.01,91,48.85341,2.3488,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,12.19,8.6,34.88,0.44,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,2,aucun,0,1,séjour décevant.
798,famille,tokyo,printemps,hôtel,plage,4,11196.36,1044.28,variable,14.52,6.04,44,15.33,92,35.6895,139.69171,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,29.58,26.1,53.35,1.05,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,météo,1,1,séjour correct mais perfectible.
799,business,bali,printemps,hôtel,business,16,7543.5,1395.53,ensoleillé,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
800,business,tokyo,hiver,hôtel,plage,14,5796.54,874.49,variable,6.08,0.56,8,14.28,90,35.6895,139.69171,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,31.02,30.0,55.43,0.51,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
801,business,sydney,été,appartement,business,15,7639.58,2092.01,ensoleillé,12.22,4.06,27,18.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.19,9.26,31.56,0.49,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
802,couple,paris,été,hôtel,plage,15,6663.48,507.77,ensoleillé,21.05,2.58,30,14.41,92,48.85341,2.3488,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,10.28,6.83,31.49,1.5,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
803,senior,new york,été,hôtel,gastronomie,3,7229.19,966.26,ensoleillé,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,4,aucun,0,1,très bon séjour.
804,solo,sydney,printemps,resort,randonnée,18,5077.23,1720.69,ensoleillé,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
805,famille,bali,hiver,appartement,culture,9,8891.97,987.89,pluie,26.28,11.89,84,14.7,90,-8.65,115.21667,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,12.8,11.67,33.02,1.96,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,3,aucun,0,1,séjour correct mais perfectible.
806,famille,new york,été,hôtel,gastronomie,15,5996.06,1040.12,variable,24.52,2.28,32,14.21,92,40.71427,-74.00597,Open-Meteo Historical Weather API,2025-06-01/2025-08-31,18.13,17.43,51.89,1.61,2208,Open-Meteo Air Quality API,2025-06-01/2025-08-31,3,aucun,0,1,séjour correct mais perfectible.
807,business,bali,automne,appartement,randonnée,8,6015.37,885.77,pluie,26.3,6.82,61,14.71,91,-8.65,115.21667,Open-Meteo Historical Weather API,2025-09-01/2025-11-30,14.48,11.69,32.66,2.5,2184,Open-Meteo Air Quality API,2025-09-01/2025-11-30,3,aucun,0,1,séjour correct mais perfectible.
808,famille,dubaï,printemps,appartement,gastronomie,10,4948.93,932.67,pluie,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
809,solo,paris,hiver,hôtel,business,16,2890.67,246.21,variable,4.95,2.61,35,15.72,90,48.85341,2.3488,Open-Meteo Historical Weather API,2024-12-01/2025-02-28,20.98,17.57,45.01,0.13,2160,Open-Meteo Air Quality API,2024-12-01/2025-02-28,2,retard_vol,0,1,séjour décevant.
810,senior,dubaï,printemps,villa,randonnée,20,8435.23,518.5,pluie,28.3,0.01,0,22.56,92,25.07725,55.30927,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,70.72,36.99,63.06,2.2,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,2,aucun,0,1,séjour décevant.
811,famille,sydney,printemps,appartement,randonnée,19,8814.8,1151.48,nuageux,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
812,famille,sydney,printemps,hôtel,plage,16,12107.34,1609.42,nuageux,19.13,4.44,49,17.74,92,-33.86785,151.20732,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,11.25,9.25,31.84,1.01,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,4,aucun,0,1,très bon séjour.
813,senior,bali,printemps,hôtel,culture,13,5389.6,1347.65,ensoleillé,26.99,6.49,65,13.72,92,-8.65,115.21667,Open-Meteo Historical Weather API,2025-03-01/2025-05-31,12.14,10.4,31.68,2.19,2208,Open-Meteo Air Quality API,2025-03-01/2025-05-31,3,aucun,0,1,séjour correct mais perfectible.
